% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
36799.99999999988         0                        1.4576520394453272E-5    0                        254.37478455772853       2.049999999999999E13
36799.99999999988         35                       1.4692684762682263E-5    -9.024699751838428E-9    254.2641510736539        2.050019828003277E13
0                         37234.042553191386       2.4099586929637352E-5    0                        488.0262562245362        3.3890249616794797E13
35                        37234.042553191444       2.4135638434526408E-5    2.622111513413823E-8     487.2968366465026        3.3897663108898332E13
37333.33333333321         0                        1.4787774313213463E-5    0                        253.14190674696016       2.055555555555554E13
37333.33333333321         35                       1.4903656061713383E-5    -8.948285472018215E-9    253.02901384169354       2.0555754372932586E13
0                         37765.9574468084         2.342537229529632E-5     0                        486.96242643730216       3.2776417049872316E13
35                        37765.95744680844        2.346273937044488E-5     2.6923803472370055E-8    486.1864582107055        3.2783586891101883E13
37866.666666666555        0                        1.4999028231973659E-5    0                        251.91286144842633       2.0611111111111098E13
37866.666666666555        35                       1.5114628820324234E-5    -8.871655416966916E-9    251.79773048943161       2.0611310465832406E13
0                         38297.87234042543        2.272246767651524E-5     0                        485.85332729741987       3.1665071806265242E13
35                        38297.87234042545        2.2761191827079155E-5    2.757054761689678E-8     485.02633827695576       3.167199854072282E13
38399.99999999989         0                        1.5210282150733855E-5    0                        250.6876472769119        2.0666666666666656E13
38399.99999999989         35                       1.5325603220768248E-5    -8.794797768003764E-9    250.5703003307363        2.0666866558732223E13
0                         38829.787234042444       2.1990873073294123E-5    0                        484.69895880488934       3.0561177423614723E13
35                        38829.78723404246        2.2030991153916395E-5    2.815891215316877E-8     483.81596732670397       3.05678626811761E13
38933.33333333323         0                        1.5421536069494045E-5    0                        249.46626037514193       2.072222222222221E13
38933.33333333323         35                       1.5536579431606606E-5    -8.717701632195694E-9    249.34672014497818       2.0722422651632043E13
0                         39361.70212765946        2.1230588485632957E-5    0                        483.49932095971053       2.9469664162208086E13
34.99999999999999         39361.70211122531        2.127213167770257E-5     2.8686442161572952E-8    482.55475017008865       2.9476110684732867E13
39466.66666666656         0                        1.563278998825424E-5     0                        248.24869482797573       2.0777777777777766E13
39466.66666666656         35                       1.5747557608458353E-5    -8.640357087827804E-9    248.12698459424857       2.077797874453186E13
35                        39893.616829262115       2.0484606685990676E-5    2.9150673603778127E-8    481.24198655088674       2.840161886469994E13
0                         39893.617021276485       2.0441613913531745E-5    0                        482.2544137618835        2.839540698523965E13
39999.9999999999          0                        1.5844043907014437E-5    0                        247.03494305331054       2.083333333333332E13
39999.99999999989         35                       1.5958537894710163E-5    -8.562755232206201E-9    246.9110866171776        2.0833534837431676E13
35.00000000000001         40425.53074155991        1.9668408844040124E-5    2.9549158622298162E-8    479.87684613816725       2.7349187405592125E13
0                         40425.5319148935         1.962394935699049E-5     0                        480.96423721140815       2.734320378604168E13
40533.33333333324         0                        1.6055297825774633E-5    0                        245.8249961718225        2.088888888888888E13
40533.333333333234        35                       1.6169520422187506E-5    -8.48488823245095E-9     245.69901780147538       2.0889090930331496E13
